,dataSrc,mz,nmass,hmdb.KEGG.ID,hmdb.Score,metlin.KEGG.ID,metlin.Score,neighbor.cpds,top.score,BioCAn.ID
7237,SynNeg,573.1621,574.169345,,,,,,0.0,
7238,SynNeg,573.2733,574.2805676,,,,,C08849;C11225,0.0,
7239,SynNeg,573.87,574.8773094,,,,,,0.0,
7240,SynNeg,574.07,575.0772941,,,,,,0.0,
7241,SynNeg,574.1463,575.1535336,,,,,C12472,0.0,
7242,SynNeg,574.2193,575.2265941,,,,,,0.0,
7243,SynNeg,574.8682,575.8754839,,,,,,0.0,
7244,SynNeg,575.0805,576.0877406,,,,,,0.0,
7245,SynNeg,575.0985,576.1057867,,,,,,0.0,
7246,SynNeg,575.0996,576.106897,,,,,,0.0,
7247,SynNeg,575.1415,576.1487707,,,,,,0.0,
7248,SynNeg,575.1688,576.1760986,,,,,,0.0,
7249,SynNeg,575.1751,576.1823777,,,,,,0.0,
7250,SynNeg,575.1843,576.1915553,,,,,,0.0,
7251,SynNeg,575.8734,576.8806401,,,,,,0.0,
7252,SynNeg,576.0729,577.0801565,,,,,C04896;C04916,0.0,
7253,SynNeg,576.1025,577.109806,,,,,,0.0,
7254,SynNeg,576.1134,577.1206323,,,,,,0.0,
7255,SynNeg,576.1235,577.1307396,,,,,,0.0,
7256,SynNeg,576.29,577.2972862,,,,,,0.0,
7257,SynNeg,576.2902,577.2975076,,,,,,0.0,
7258,SynNeg,576.7656,577.7729115,,,,,,0.0,
7259,SynNeg,577.0255,578.0328083,,,,,,0.0,
7260,SynNeg,577.0401,578.0473658,,,,,C03034;C06017,0.0,
7261,SynNeg,577.1094,578.1166273,,,,,,0.0,
7262,SynNeg,577.1802,578.1874706,,,,,,0.0,
7263,SynNeg,577.193,578.2002989,,,,,C10876,0.0,
7264,SynNeg,577.2741,578.2813743,,,,,,0.0,
7265,SynNeg,578.0589,579.0661593,,,,,,0.0,
7266,SynNeg,578.0898,579.0970776,,,,,,0.0,
7267,SynNeg,578.1474,579.1546965,,,,,C16368,0.0,
7268,SynNeg,578.1487,579.1559393,,,,,C16368,0.0,
7269,SynNeg,578.1841,579.1913663,,,,,C07030,0.0,
7270,SynNeg,578.2027,579.2099851,,,,,,0.0,
7271,SynNeg,578.2963,579.303557,,,,,,0.0,
7272,SynNeg,579.0496,580.0569141,,,,,,0.0,
7273,SynNeg,579.0748,580.0820733,,,,,,0.0,
7274,SynNeg,579.1091,580.1163944,,,,,C15624,0.0,
7275,SynNeg,579.1205,580.1277561,,,,,C20348,0.0,
7276,SynNeg,579.158,580.1652465,,,,,C08928;C17772;C17773;C17774,0.0,
7277,SynNeg,579.1802,580.1875147,,,,,C09789;C09793;C10307;C16423;C16799,0.0,
7278,SynNeg,579.1846,580.1918442,,,,,,0.0,
7279,SynNeg,579.2177,580.224994,,,,,,0.0,
7280,SynNeg,579.9992,581.0064626,,,,,,0.0,
7281,SynNeg,580.0018,581.0090321,,,,,,0.0,
7282,SynNeg,580.1643,581.1716147,,,,,,0.0,
7283,SynNeg,580.2414,581.248719,,,,,,0.0,
7284,SynNeg,580.9268,581.9341193,,,,,,0.0,
7285,SynNeg,581.1159,582.1231332,,,,,,0.0,
7286,SynNeg,581.172,582.179239,,,,,,0.0,
7287,SynNeg,581.1788,582.1861053,,,,,,0.0,
7288,SynNeg,581.2005,582.2078028,,,,,C08046,0.0,
7289,SynNeg,581.2195,582.2267459,,,,,,0.0,
7290,SynNeg,581.224,582.2312577,,,,,,0.0,
7291,SynNeg,582.0813,583.0885399,,,,,,0.0,
7292,SynNeg,582.1138,583.1210921,,,,,,0.0,
7293,SynNeg,582.1508,583.1580286,,,,,,0.0,
7294,SynNeg,582.1548,583.1620503,,,,,,0.0,
7295,SynNeg,582.2358,583.2430376,,,,,,0.0,
7296,SynNeg,583.1353,584.1425388,,,,,,0.0,
7297,SynNeg,583.1434,584.1507087,,,,,,0.0,
7298,SynNeg,583.8513,584.8585437,,,,,,0.0,
7299,SynNeg,584.1513,585.1586255,,,,,,0.0,
7300,SynNeg,584.1928,585.2000815,,,,,,0.0,
7301,SynNeg,584.8921,585.8994111,,,,,,0.0,
7302,SynNeg,584.927,585.9342504,,,,,,0.0,
7303,SynNeg,585.1364,586.1436481,,,,,,0.0,
7304,SynNeg,585.1479,586.1551379,,,,,,0.0,
7305,SynNeg,585.148,586.1553153,,,,,,0.0,
7306,SynNeg,585.2173,586.224593,,,,,,0.0,
7307,SynNeg,585.2953,586.302557,,,,,,0.0,
7308,SynNeg,586.064,587.0712287,,,,,C01222;C14830;C05344,0.206896552,C01222
7309,SynNeg,586.187,587.1942359,,,,,,0.0,
7310,SynNeg,586.1964,587.2036296,,,,,,0.0,
7311,SynNeg,586.8043,587.8116064,,,,,,0.0,
7312,SynNeg,586.8497,587.8570114,,,,,,0.0,
7313,SynNeg,586.9078,587.9151194,,,,,,0.0,
7314,SynNeg,586.9228,587.9300671,,,,,,0.0,
7315,SynNeg,587.066,588.0732904,,,,,,0.0,
7316,SynNeg,587.1241,588.131369,,,,,C09761,0.0,
7317,SynNeg,587.1305,588.1377794,,,,,,0.0,
7318,SynNeg,587.1329,588.1401513,,,,,,0.0,
7319,SynNeg,587.1892,588.1964707,,,,,,0.0,
7320,SynNeg,587.2402,588.2474872,,,,,,0.0,
7321,SynNeg,587.9122,588.9195106,,,,,,0.0,
7322,SynNeg,587.9758,588.9831123,,,,,,0.0,
7323,SynNeg,588.0403,589.047609,,,,,,0.0,
7324,SynNeg,588.1147,589.1219982,,,,,,0.0,
7325,SynNeg,588.2258,589.2330721,,,,,,0.0,
7326,SynNeg,588.2404,589.2477118,,,,,,0.0,
7327,SynNeg,588.2437,589.2509293,,,,,,0.0,
7328,SynNeg,588.8507,589.8580051,,,,,,0.0,
7329,SynNeg,589.0732,590.0804481,,,,,,0.0,
7330,SynNeg,589.1256,590.1328727,,,,,,0.0,
7331,SynNeg,589.1367,590.1440233,,,,,,0.0,
7332,SynNeg,589.1593,590.1665628,,,,,,0.0,
7333,SynNeg,589.1977,590.204953,,,,,,0.0,
7334,SynNeg,589.2105,590.2177833,,,,,,0.0,
7335,SynNeg,589.8463,590.853532,,,,,,0.0,
7336,SynNeg,589.8478,590.8550605,,,,,,0.0,
7337,SynNeg,589.9029,590.9101698,,,,,,0.0,
7338,SynNeg,589.9755,590.9827657,,,,,,0.0,
7339,SynNeg,590.067,591.0743152,,,,,,0.0,
7340,SynNeg,590.123,591.1302436,,,,,,0.0,
7341,SynNeg,590.1245,591.131806,,,,,,0.0,
7342,SynNeg,590.1403,591.1475949,,,,,,0.0,
7343,SynNeg,590.1691,591.1763522,,,,,,0.0,
7344,SynNeg,590.1886,591.1959192,,,,,,0.0,
7345,SynNeg,590.1907,591.1979674,,,,,,0.0,
7346,SynNeg,590.2147,591.2220034,,,,,,0.0,
7347,SynNeg,590.2315,591.238782,,,,,,0.0,
7348,SynNeg,590.8471,591.8543579,,,,,,0.0,
7349,SynNeg,591.0715,592.0787657,,,,,,0.0,
7350,SynNeg,591.0799,592.0871631,,,,,,0.0,
7351,SynNeg,591.1015,592.1087872,,,,,,0.0,
7352,SynNeg,591.1084,592.1156907,,,,,,0.0,
7353,SynNeg,591.1225,592.1298176,,,,,,0.0,
7354,SynNeg,591.2024,592.2096799,,,,,,0.0,
7355,SynNeg,591.3298,592.3371025,,,,,,0.0,
7356,SynNeg,592.015,593.0223135,,,,,,0.0,
7357,SynNeg,592.0771,593.0843679,,,,,,0.0,
7358,SynNeg,592.1085,593.1157317,,,,,,0.0,
7359,SynNeg,592.2852,593.2924581,,,,,C10007,0.0,
7360,SynNeg,592.729,593.736291,,,,,,0.0,
7361,SynNeg,592.9055,593.9128023,,,,,,0.0,
7362,SynNeg,593.1495,594.1567865,,,,,C03870;C04024;C04199;C08064;C10195;C10513;C12630;C17600,0.0,
7363,SynNeg,593.1535,594.1607334,,,,,C03870;C04024;C04199;C08064;C10195;C10513;C12630;C17600,0.0,
7364,SynNeg,593.2819,594.289134,,,,,,0.0,
7365,SynNeg,594.0453,595.0525784,,,,,,0.0,
7366,SynNeg,594.1052,595.1125151,,,,,,0.0,
7367,SynNeg,594.1457,595.152975,,,,,C12095;C16297,0.0,
7368,SynNeg,594.1527,595.1599867,,,,,C08620;C08725;C16305;C20495,0.0,
7369,SynNeg,594.1613,595.1685841,,,,,C08620;C08725;C16305;C20495,0.0,
7370,SynNeg,594.8873,595.8945349,,,,,,0.0,
7371,SynNeg,595.0133,596.0205904,,,,,,0.0,
7372,SynNeg,595.0202,596.0274709,,,,,,0.0,
7373,SynNeg,595.1146,596.1219019,,,,,C11600,0.0,
7374,SynNeg,595.1417,596.1489933,,,,,,0.0,
7375,SynNeg,595.144,596.1512441,,,,,,0.0,
7376,SynNeg,595.1493,596.1566139,,,,,,0.0,
7377,SynNeg,595.153,596.160283,,,,,,0.0,
7378,SynNeg,595.1992,596.2064387,,,,,,0.0,
7379,SynNeg,595.9951,597.0023453,,,,,,0.0,
7380,SynNeg,596.1419,597.1491791,,,,,C20491,0.0,
7381,SynNeg,596.148,597.1552406,,,,,,0.0,
7382,SynNeg,596.2154,597.2227228,,,,,,0.0,
7383,SynNeg,596.8808,597.8880654,,,,,,0.0,
7384,SynNeg,597.0115,598.0188245,,,,,,0.0,
7385,SynNeg,597.0117,598.0190097,,,,,,0.0,
7386,SynNeg,597.0574,598.0646912,,,,,,0.0,
7387,SynNeg,597.1525,598.1598251,,,,,C12961,0.0,
7388,SynNeg,597.1553,598.1625722,,,,,C12961,0.0,
7389,SynNeg,597.1766,598.1839127,,,,,C11639,0.0,
7390,SynNeg,597.3167,598.3239908,,,,,,0.0,
7391,SynNeg,597.9626,598.9698498,,,,,,0.0,
7392,SynNeg,598.0028,599.0100502,,,,,,0.0,
7393,SynNeg,598.0028,599.0100695,,,,,,0.0,
7394,SynNeg,598.0913,599.0985336,,,,,,0.0,
7395,SynNeg,598.1516,599.1588608,,,,,,0.0,
7396,SynNeg,598.1558,599.1630467,,,,,,0.0,
7397,SynNeg,598.16,599.1672658,,,,,,0.0,
7398,SynNeg,598.7457,599.7529671,,,,,,0.0,
7399,SynNeg,599.017,600.024232,,,,,,0.0,
7400,SynNeg,599.0948,600.1020649,,,,,,0.0,
7401,SynNeg,599.1484,600.1557058,,,,,,0.0,
7402,SynNeg,599.1746,600.1818659,,,,,,0.0,
7403,SynNeg,599.2993,600.306597,,,,,,0.0,
7404,SynNeg,600.0457,601.0529786,,,,,C11436,0.0,
7405,SynNeg,600.0971,601.1043675,,,,,,0.0,
7406,SynNeg,600.1292,601.1365043,,,,,,0.0,
7407,SynNeg,600.1405,601.147778,,,,,,0.0,
7408,SynNeg,600.1721,601.179359,,,,,,0.0,
7409,SynNeg,600.185,601.1923257,,,,,,0.0,
7410,SynNeg,600.8692,601.8765236,,,,,,0.0,
7411,SynNeg,600.9466,601.953879,,,,,,0.0,
7412,SynNeg,601.0319,602.0391708,,,,,,0.0,
7413,SynNeg,601.0362,602.0435236,,,,,,0.0,
7414,SynNeg,601.1493,602.156613,,,,,C17519,0.0,
7415,SynNeg,601.1798,602.1870765,,,,,,0.0,
7416,SynNeg,601.2566,602.2638562,,,,,,0.0,
7417,SynNeg,602.0087,603.0159707,,,,,,0.0,
7418,SynNeg,602.1581,603.1653453,,,,,,0.0,
7419,SynNeg,602.1826,603.1899224,,,,,,0.0,
7420,SynNeg,602.2668,603.2740882,,,,,C11365,0.0,
7421,SynNeg,603.1227,604.1299702,,,,,,0.0,
7422,SynNeg,603.1281,604.1353702,,,,,C20974,0.0,
7423,SynNeg,603.1331,604.140366,,,,,C20974,0.0,
7424,SynNeg,603.1342,604.1414992,,,,,C20974,0.0,
7425,SynNeg,603.1655,604.1727625,,,,,,0.0,
7426,SynNeg,603.2409,604.248205,,,,,C20137,0.0,
7427,SynNeg,603.3294,604.3366754,,,,,,0.0,
7428,SynNeg,604.1029,605.1101782,,,,,C16288,0.0,
7429,SynNeg,604.1411,605.1483619,,,,,,0.0,
7430,SynNeg,605.064,606.071239,,,,,,0.0,
7431,SynNeg,605.0867,606.0939622,,,,,,0.0,
7432,SynNeg,605.1033,606.1105734,,,,,,0.0,
7433,SynNeg,605.1422,606.1495251,,,,,,0.0,
7434,SynNeg,605.2095,606.2167496,,,,,,0.0,
7435,SynNeg,605.8611,606.868366,,,,,,0.0,
7436,SynNeg,606.0339,607.0411346,,,,,,0.0,
7437,SynNeg,606.0789,607.0862106,,,,,C00043;C00203;C01170,1.896551724,C00043
7438,SynNeg,606.1117,607.1189545,,,,,,0.0,
7439,SynNeg,606.1292,607.1364277,,,,,,0.0,
7440,SynNeg,606.1297,607.1369313,,,,,,0.0,
7441,SynNeg,606.1885,607.1957835,,,,,C03368;C19850,0.0,
7442,SynNeg,606.8751,607.8823982,,,,,,0.0,
7443,SynNeg,606.9089,607.9161543,,,,,,0.0,
7444,SynNeg,607.0869,608.0941868,,,,,,0.0,
7445,SynNeg,607.093,608.1002348,,,,,,0.0,
7446,SynNeg,607.1425,608.1497402,,,,,,0.0,
7447,SynNeg,607.1955,608.202763,,,,,,0.0,
7448,SynNeg,607.2777,608.2850157,,,,,C09357;C09458;C09598;C09615;C09659,0.0,
7449,SynNeg,607.9488,608.9560949,,,,,,0.0,
7450,SynNeg,608.0373,609.0445779,,,,,,0.0,
7451,SynNeg,608.1117,609.1189896,,,,,,0.0,
7452,SynNeg,608.1643,609.1715297,,,,,,0.0,
7453,SynNeg,608.1711,609.1783275,,,,,,0.0,
7454,SynNeg,608.9406,609.9478564,,,,,,0.0,
7455,SynNeg,609.0947,610.1019629,,,,,,0.0,
7456,SynNeg,609.099,610.1062846,,,,,,0.0,
7457,SynNeg,609.1163,610.1235456,,,,,C10227,0.0,
7458,SynNeg,609.1481,610.1554228,,,,,C05625;C10102;C12634;C16490;C17563;C19796,0.0,
7459,SynNeg,609.2204,610.227684,,,,,C17907,0.0,
7460,SynNeg,609.2544,610.2617169,,,,,C07709,0.0,
7461,SynNeg,610.0488,611.0560594,,,,,,0.0,
7462,SynNeg,610.085,611.092256,,,,,,0.0,
7463,SynNeg,610.1687,611.1759993,,,,,,0.0,
7464,SynNeg,610.1757,611.1829683,,,,,,0.0,
7465,SynNeg,610.2043,611.2115825,,,,,,0.0,
7466,SynNeg,610.2233,611.2305279,,,,,,0.0,
7467,SynNeg,610.2292,611.2364942,,,,,,0.0,
7468,SynNeg,610.9269,611.9341557,,,,,,0.0,
7469,SynNeg,611.0978,612.105095,,,,,,0.0,
7470,SynNeg,611.1439,612.1512248,,,,,C00127,0.0,
7471,SynNeg,611.1641,612.1713789,,,,,,0.0,
7472,SynNeg,611.1699,612.1771299,,,,,,0.0,
7473,SynNeg,611.2687,612.275967,,,,,,0.0,
7474,SynNeg,612.1866,613.1938844,,,,,,0.0,
7475,SynNeg,613.0298,614.0370309,,,,,,0.0,
7476,SynNeg,613.1538,614.1610477,,,,,,0.0,
7477,SynNeg,613.1546,614.1618835,,,,,,0.0,
7478,SynNeg,613.1912,614.1984497,,,,,,0.0,
7479,SynNeg,614.0332,615.0404871,,,,,,0.0,
7480,SynNeg,614.1747,615.1820187,,,,,,0.0,
7481,SynNeg,614.179,615.1863206,,,,,,0.0,
7482,SynNeg,614.1863,615.1935827,,,,,,0.0,
7483,SynNeg,614.7126,615.7198535,,,,,,0.0,
7484,SynNeg,614.9088,615.916088,,,,,,0.0,
7485,SynNeg,615.1512,616.1584532,,,,,,0.0,
7486,SynNeg,615.1829,616.1902163,,,,,,0.0,
7487,SynNeg,615.19,616.1972304,,,,,,0.0,
7488,SynNeg,616.1425,617.1497779,,,,,,0.0,
7489,SynNeg,616.1465,617.1537334,,,,,,0.0,
7490,SynNeg,616.1993,617.2065328,,,,,,0.0,
7491,SynNeg,616.2377,617.2450104,,,,,,0.0,
7492,SynNeg,616.851,617.8582468,,,,,,0.0,
7493,SynNeg,617.1392,618.1465257,,,,,,0.0,
7494,SynNeg,617.2248,618.232051,,,,,,0.0,
7495,SynNeg,617.992,618.9992664,,,,,,0.0,
7496,SynNeg,618.0332,619.0404591,,,,,C20395,0.0,
7497,SynNeg,618.1246,619.1318741,,,,,,0.0,
7498,SynNeg,618.1569,619.1642122,,,,,,0.0,
7499,SynNeg,618.1998,619.2070802,,,,,,0.0,
7500,SynNeg,618.2044,619.2116335,,,,,,0.0,
7501,SynNeg,618.2317,619.2389862,,,,,,0.0,
7502,SynNeg,618.2588,619.2660554,,,,,,0.0,
7503,SynNeg,618.8684,619.8756981,,,,,,0.0,
7504,SynNeg,619.0467,620.0540145,,,,,,0.0,
7505,SynNeg,619.1142,620.1214342,,,,,,0.0,
7506,SynNeg,619.1148,620.1220893,,,,,,0.0,
7507,SynNeg,619.1338,620.1411016,,,,,,0.0,
7508,SynNeg,619.1642,620.1714541,,,,,,0.0,
7509,SynNeg,620.0481,621.0553271,,,,,C04573;C06240;C13952,0.0,
7510,SynNeg,620.1184,621.1257153,,,,,,0.0,
7511,SynNeg,620.13,621.1372907,,,,,,0.0,
7512,SynNeg,620.1379,621.1451666,,,,,,0.0,
7513,SynNeg,620.2427,621.2500249,,,,,,0.0,
7514,SynNeg,620.7266,621.7339004,,,,,,0.0,
7515,SynNeg,621.0171,622.0244141,,,,,,0.0,
7516,SynNeg,621.0236,622.0308266,,,,,,0.0,
7517,SynNeg,621.1842,622.1914809,,,,,C10481,0.0,
7518,SynNeg,621.2057,622.2129874,,,,,,0.0,
7519,SynNeg,622.155,623.162299,,,,,,0.0,
7520,SynNeg,622.1558,623.1630474,,,,,,0.0,
7521,SynNeg,622.2103,623.2175701,,,,,,0.0,
7522,SynNeg,622.2326,623.2398292,,,,,,0.0,
7523,SynNeg,623.1631,624.1703675,,,,,C03184,0.0,
7524,SynNeg,623.2138,624.2210893,,,,,,0.0,
7525,SynNeg,624.1454,625.1526588,,,,,,0.0,
7526,SynNeg,624.1487,625.1559692,,,,,,0.0,
7527,SynNeg,624.1597,625.1669966,,,,,,0.0,
7528,SynNeg,624.1809,625.1882039,,,,,,0.0,
7529,SynNeg,624.9566,625.9638834,,,,,,0.0,
7530,SynNeg,625.0832,626.0904587,,,,,,0.0,
7531,SynNeg,625.1666,626.1739177,,,,,,0.0,
7532,SynNeg,625.1955,626.2027542,,,,,,0.0,
7533,SynNeg,625.2258,626.2330271,,,,,,0.0,
7534,SynNeg,625.3303,626.3375746,,,,,,0.0,
7535,SynNeg,626.0978,627.1051204,,,,,,0.0,
7536,SynNeg,626.1768,627.184089,,,,,,0.0,
7537,SynNeg,626.2019,627.2091924,,,,,,0.0,
7538,SynNeg,626.2708,627.2780729,,,,,,0.0,
7539,SynNeg,626.271,627.2782597,,,,,,0.0,
7540,SynNeg,626.9795,627.9868242,,,,,,0.0,
7541,SynNeg,627.1243,628.1316041,,,,,,0.0,
7542,SynNeg,627.1393,628.1466073,,,,,,0.0,
7543,SynNeg,627.3756,628.3829247,,,,,,0.0,
7544,SynNeg,627.996,629.0033189,,,,,,0.0,
7545,SynNeg,628.064,629.0712406,,,,,,0.0,
7546,SynNeg,628.0706,629.0778655,,,,,,0.0,
7547,SynNeg,628.1327,629.1400022,,,,,,0.0,
7548,SynNeg,628.1335,629.14078,,,,,,0.0,
7549,SynNeg,628.1405,629.1477629,,,,,,0.0,
7550,SynNeg,628.2156,629.2228828,,,,,,0.0,
7551,SynNeg,628.2751,629.2823528,,,,,,0.0,
7552,SynNeg,628.9877,629.9949819,,,,,,0.0,
7553,SynNeg,629.0021,630.0093962,,,,,C11521,0.0,
7554,SynNeg,629.1469,630.154134,,,,,,0.0,
7555,SynNeg,629.262,630.2692345,,,,,,0.0,
7556,SynNeg,629.6974,630.704692,,,,,,0.0,
7557,SynNeg,630.0942,631.1014731,,,,,C20358,0.0,
7558,SynNeg,630.1609,631.1682118,,,,,,0.0,
7559,SynNeg,630.2373,631.2446201,,,,,C18070,0.0,
7560,SynNeg,630.8863,631.8935782,,,,,,0.0,
7561,SynNeg,631.0704,632.07765,,,,,,0.0,
7562,SynNeg,631.136,632.1432962,,,,,,0.0,
7563,SynNeg,631.2213,632.2285861,,,,,,0.0,
7564,SynNeg,631.8876,632.8948938,,,,,,0.0,
7565,SynNeg,631.9825,632.9897724,,,,,,0.0,
7566,SynNeg,632.0075,633.0147459,,,,,,0.0,
7567,SynNeg,632.0129,633.0201958,,,,,,0.0,
7568,SynNeg,632.1515,633.1587352,,,,,,0.0,
7569,SynNeg,632.1641,633.1714065,,,,,,0.0,
7570,SynNeg,632.2106,633.2178754,,,G00436,21,,0.0,
7571,SynNeg,632.221,633.2282887,,,,,,0.0,
7572,SynNeg,632.9023,633.9095576,,,,,,0.0,
7573,SynNeg,633.1347,634.1419938,,,,,,0.0,
7574,SynNeg,633.1557,634.1629823,,,,,,0.0,
7575,SynNeg,633.24,634.2472746,,,,,,0.0,
7576,SynNeg,633.8879,634.895167,,,,,,0.0,
7577,SynNeg,634.0831,635.0903716,,,,,C19881,0.0,
7578,SynNeg,634.144,635.1513242,,,,,C11278,0.137931034,C11278
7579,SynNeg,634.2422,635.2494734,,,,,,0.0,
7580,SynNeg,634.2431,635.2503576,,,,,,0.0,
7581,SynNeg,634.8471,635.8543277,,,,,,0.0,
7582,SynNeg,635.0009,636.0081851,,,,,,0.0,
7583,SynNeg,635.016,636.0233177,,,,,,0.0,
7584,SynNeg,635.0804,636.0876911,,,,,C04360;C17458,0.0,
7585,SynNeg,635.1552,636.1624443,,,,,,0.0,
7586,SynNeg,635.2384,636.2456786,,,,,,0.0,
7587,SynNeg,635.2765,636.2837422,,,,,C09369;C09661,0.0,
7588,SynNeg,635.3574,636.3647119,,,,,,0.0,
7589,SynNeg,636.0176,637.0248908,,,,,,0.0,
7590,SynNeg,636.085,637.0923065,,,,,,0.0,
7591,SynNeg,636.1239,637.1311542,,,,,,0.0,
7592,SynNeg,636.1421,637.1493774,,,,,,0.0,
7593,SynNeg,636.1613,637.1686171,,,,,,0.0,
7594,SynNeg,636.2123,637.2196143,,,,,,0.0,
7595,SynNeg,637.0049,638.0121836,,,,,,0.0,
7596,SynNeg,637.1252,638.1325196,,,,,,0.0,
7597,SynNeg,637.166,638.173271,,,,,,0.0,
7598,SynNeg,637.2046,638.2118344,,,,,,0.0,
7599,SynNeg,637.2583,638.2656022,,,,,,0.0,
7600,SynNeg,637.8434,638.8506898,,,,,,0.0,
7601,SynNeg,638.1227,639.1299809,,,,,,0.0,
7602,SynNeg,638.2058,639.213068,,,,,,0.0,
7603,SynNeg,638.2078,639.2150486,,,,,,0.0,
7604,SynNeg,638.2108,639.2180559,,,,,,0.0,
7605,SynNeg,638.2179,639.2251951,,,,,,0.0,
7606,SynNeg,638.8382,639.8454474,,,,,,0.0,
7607,SynNeg,639.0128,640.0200935,,,,,,0.0,
7608,SynNeg,639.9016,640.9088572,,,,,,0.0,
7609,SynNeg,640.1165,641.1238183,,,,,,0.0,
7610,SynNeg,640.194,641.2012955,,,,,C12057,0.0,
7611,SynNeg,640.2471,641.2543966,,,,,,0.0,
7612,SynNeg,640.861,641.8682306,,,,,,0.0,
7613,SynNeg,640.8843,641.8915575,,,,,,0.0,
7614,SynNeg,641.0281,642.0353279,,,,,,0.0,
7615,SynNeg,641.1407,642.1479509,,,,,,0.0,
7616,SynNeg,641.1573,642.1645931,,,,,,0.0,
7617,SynNeg,641.2147,642.2219751,,,,,,0.0,
7618,SynNeg,641.2189,642.2262055,,,,,,0.0,
7619,SynNeg,641.2625,642.2697748,,,,,,0.0,
7620,SynNeg,642.0243,643.0315833,,,,,,0.0,
7621,SynNeg,642.2147,643.2219894,,,,,,0.0,
7622,SynNeg,642.7239,643.7311446,,,,,,0.0,
7623,SynNeg,643.005,644.0122323,,,,,,0.0,
7624,SynNeg,643.0981,644.1054117,,,,,,0.0,
7625,SynNeg,643.1466,644.153918,,,,,,0.0,
7626,SynNeg,643.1914,644.1986495,,,,,,0.0,
7627,SynNeg,643.3411,644.3484162,,,,,,0.0,
7628,SynNeg,644.1021,645.1093779,,,,,,0.0,
7629,SynNeg,644.1389,645.1461967,,,,,C06883,0.0,
7630,SynNeg,644.176,645.1832323,,,,,,0.0,
7631,SynNeg,644.2136,645.2208654,,,,,C20164,0.0,
7632,SynNeg,644.8106,645.8178546,,,,,,0.0,
7633,SynNeg,644.9237,645.9309536,,,,,,0.0,
7634,SynNeg,645.0183,646.0256138,,,,,,0.0,
7635,SynNeg,645.1808,646.1880781,,,,,C19965;C20977,0.0,
7636,SynNeg,645.1853,646.1925918,,,,,C19965;C20977,0.0,
7637,SynNeg,645.2009,646.2081691,,,,,,0.0,
7638,SynNeg,645.2199,646.2271574,,,,,,0.0,
7639,SynNeg,645.2381,646.2453499,,,,,,0.0,
7640,SynNeg,645.2922,646.2995029,,,,,,0.0,
7641,SynNeg,645.8402,646.8474651,,,,,,0.0,
7642,SynNeg,645.9783,646.9855519,,,,,,0.0,
7643,SynNeg,646.0952,647.1024442,,,,,,0.0,
7644,SynNeg,646.1805,647.1877966,,,,,,0.0,
7645,SynNeg,646.2633,647.2705879,,,,,,0.0,
7646,SynNeg,646.2657,647.2729636,,,,,,0.0,
7647,SynNeg,646.8116,647.8188504,,,,,,0.0,
7648,SynNeg,646.8652,647.8724757,,,,,,0.0,
7649,SynNeg,647.1312,648.1385152,,,,,,0.0,
7650,SynNeg,647.2974,648.304683,,,,,,0.0,
7651,SynNeg,647.298,648.3052721,,,,,,0.0,
7652,SynNeg,647.3575,648.3647916,,,,,,0.0,
7653,SynNeg,647.8664,648.873631,,,,,,0.0,
7654,SynNeg,647.9345,648.9417403,,,,,,0.0,
7655,SynNeg,648.1096,649.1169114,,,,,,0.0,
7656,SynNeg,648.1186,649.1258509,,,,,,0.0,
7657,SynNeg,648.1602,649.1674826,,,,,,0.0,
7658,SynNeg,648.2012,649.2084383,,,,,C13494,0.0,
7659,SynNeg,648.299,649.3062975,,,,,,0.0,
7660,SynNeg,648.3516,649.3588893,,,,,,0.0,
7661,SynNeg,648.8675,649.874793,,,,,,0.0,
7662,SynNeg,648.9773,649.9845524,,,,,,0.0,
7663,SynNeg,649.1794,650.1867,,,,,,0.0,
7664,SynNeg,649.3683,650.3756019,,,,,,0.0,
7665,SynNeg,649.9179,650.9251408,,,,,,0.0,
7666,SynNeg,649.9778,650.9850461,,,,,,0.0,
7667,SynNeg,650.0804,651.08767,,,,,,0.0,
7668,SynNeg,650.1294,651.1367085,,,,,C06767,0.0,
7669,SynNeg,650.1399,651.1471762,,,,,C06767,0.0,
7670,SynNeg,650.3723,651.3795773,,,,,,0.0,
7671,SynNeg,650.8255,651.832762,,,,,,0.0,
7672,SynNeg,650.8627,651.8700012,,,,,,0.0,
7673,SynNeg,650.9828,651.9900773,,,,,,0.0,
7674,SynNeg,651.0999,652.1071544,,,,,,0.0,
7675,SynNeg,651.1339,652.1411516,,,,,,0.0,
7676,SynNeg,651.1635,652.1707443,,,,,,0.0,
7677,SynNeg,651.2184,652.2256659,,,,,,0.0,
7678,SynNeg,651.3782,652.385464,,,,,,0.0,
7679,SynNeg,651.964,652.9713227,,,,,,0.0,
7680,SynNeg,652.0806,653.0879134,,,,,,0.0,
7681,SynNeg,652.1724,653.1796338,,,,,,0.0,
7682,SynNeg,652.1877,653.1950045,,,,,,0.0,
7683,SynNeg,652.2084,653.2156745,,,,,C06856,0.0,
7684,SynNeg,652.9721,653.9793526,,,,,,0.0,
7685,SynNeg,653.1267,654.1340046,,,,,,0.0,
7686,SynNeg,653.1325,654.1397385,,,,,,0.0,
7687,SynNeg,653.1392,654.1464969,,,,,,0.0,
7688,SynNeg,653.2649,654.2721837,,,,,C05770;C05769;C16877,0.275862069,C05770
7689,SynNeg,653.9391,654.9463487,,,,,,0.0,
